Index,Value,Extra
3155,8101.95212,2961.677783
3156,7632.87377,2951.627611
3157,7278.817251,2940.680799
3158,7310.162693,2928.506429
3159,6931.499194,2916.096738
3160,7126.953914,2903.21119
3161,7161.296598,2890.539809
3162,7514.018761,2879.992198
3163,7434.173194,2869.376277
3164,7743.650338,2858.892649
3165,7551.709861,2848.369545
3166,7405.658938,2837.320278
3167,7307.988592,2825.361518
3168,7297.072604,2813.568382
3169,7200.13978,2801.016749
3170,7388.417904,2788.338429
3171,7529.891568,2775.838448
3172,7495.49807,2763.399638
3173,7511.276363,2751.416203
3174,7348.373908,2738.713893
3175,7227.631557,2725.563218
3176,7204.510776,2712.635613
3177,7197.053043,2699.322724
3178,7257.669869,2686.036997
3179,7072.383785,2673.110143
3180,7118.479133,2660.242684
3181,6898.577591,2648.833955
3182,6621.87189,2638.744287
3183,7270.845254,2627.220163
3184,7149.884817,2617.137054
3185,7189.186326,2606.423116
3186,7140.320262,2596.290468
3187,7492.450298,2586.334999
3188,7327.790252,2576.192423
3189,7259.115864,2565.513239
3190,7206.513103,2555.17381
3191,7209.301104,2544.413032
3192,7248.512129,2534.388248
3193,7312.006786,2524.000086
3194,7388.393119,2513.847139
3195,7245.200685,2503.693499
3196,7196.614648,2494.06254
3197,7214.705283,2484.707657
3198,6967.511073,2475.894127
3199,7324.098145,2466.294803
3200,7356.75913,2456.695144
3201,7361.7126,2447.789427
3202,7751.389284,2439.569913
3203,8152.750894,2432.485904
3204,8047.810852,2425.171074
3205,7821.63355,2416.30132
3206,8173.01379,2408.501473
3207,8031.849295,2400.296496
3208,8174.754398,2392.218493
3209,8106.52195,2384.409102
3210,8818.537331,2378.401446
3211,8814.531199,2372.468277
3212,8725.24886,2366.387052
3213,8914.238456,2360.758325
3214,8925.609579,2355.396545
3215,8706.122036,2349.039199
3216,8638.623747,2342.441459
3217,8734.172884,2336.287356
3218,8678.100848,2329.958436
3219,8410.044844,2322.938053
3220,8428.523168,2315.960974
3221,8350.912434,2308.804186
3222,8603.445992,2302.300354
3223,8896.167779,2296.305487
3224,9361.341369,2291.542243
3225,9295.295574,2286.699059
3226,9498.823463,2282.353185
3227,9345.862972,2277.667336
3228,9382.886003,2273.153818
3229,9332.390335,2268.374514
3230,9299.273916,2263.50366
3231,9175.37744,2258.310966
3232,9605.879402,2254.127156
3233,9760.277761,2250.289856
3234,9878.102326,2247.440795
3235,9890.510299,2244.651207
3236,10128.72389,2242.551818
3237,9859.706677,2239.570012
3238,10220.50892,2237.530728
3239,10313.9112,2235.692569
3240,10229.15008,2233.574169
3241,10328.11501,2231.775133
3242,9908.084222,2228.832338
3243,9939.757985,2226.06222
3244,9700.842005,2223.277022
3245,10152.93976,2221.827678
3246,9612.456348,2218.974923
3247,9600.491437,2216.04559
3248,9683.663803,2213.546172
3249,9663.2508,2211.416613
3250,9953.140109,2209.222178
3251,9662.360387,2206.393032
3252,9327.16578,2202.587776
3253,8695.374108,2197.049794
3254,8812.547056,2191.863352
3255,8750.144606,2186.484549
3256,8550.541952,2180.612138
3257,8549.340701,2174.849599
3258,8907.408057,2169.780616
3259,8762.362408,2164.581153
3260,8756.306452,2159.429348
3261,9062.478818,2155.169156
3262,9133.485034,2151.066711
3263,8898.958237,2146.487641
3264,8045.081283,2141.17022
3265,7933.949977,2136.174831
3266,7897.141265,2131.411404
3267,7932.112312,2126.602396
3268,4799.696383,2130.423094
3269,5585.038431,2132.252196
3270,5200.9682,2135.404994
3271,5374.039138,2138.086217
3272,5008.440359,2141.828882
3273,5322.867474,2144.805102
3274,5363.797911,2147.830233
3275,6163.652016,2148.559604
3276,6211.467473,2149.20503
3277,6162.351079,2150.074
3278,5836.556173,2151.85782
3279,6465.057236,2151.821431
3280,6740.887504,2151.122429
3281,6679.399747,2150.862693
3282,6736.947799,2150.490703
3283,6378.656392,2151.333666
3284,6241.95689,2152.689329
3285,5900.006585,2155.106335
3286,6397.716177,2156.200565
3287,6419.060999,2159.149422
3288,6591.466748,2161.887736
3289,6797.838574,2163.971519
3290,6733.667481,2166.543444
3291,6847.44595,2168.928869
3292,6789.732157,2171.899789
3293,7317.027619,2173.693123
3294,7197.669188,2175.648456
3295,7350.847013,2177.510724
3296,7287.828929,2178.784728
3297,6870.159673,2181.333246
3298,6873.738524,2184.018255
3299,6925.828476,2186.756666
3300,6841.808245,2189.540647
3301,6860.026011,2192.759348
3302,6632.633868,2196.624804
3303,7095.723993,2199.355862
3304,7038.544102,2202.307086
3305,7238.814,2204.873158
3306,7130.802846,2207.726654
3307,6850.014587,2211.587622
3308,6848.632955,2215.937394
3309,7114.279113,2219.3353
3310,7470.507761,2221.140416
3311,7499.599962,2222.975716
3312,7536.121952,2224.772875
3313,7676.112824,2226.284049
3314,7772.739892,2227.475732
3315,7747.510263,2228.916167
3316,8756.427416,2228.485071
3317,8629.225398,2228.103415
3318,8822.562075,2228.285297
3319,8973.683542,2228.584938
3320,8895.401328,2228.744118
3321,8876.401349,2228.885268
3322,9013.045881,2229.08635
3323,9170.342931,2229.291468
3324,9943.631675,2230.981293
3325,9814.400817,2231.696352
3326,9554.216377,2229.444136
3327,8747.339336,2225.476688
3328,8583.604045,2219.801562
3329,8804.984468,2213.239791
3330,9298.001842,2207.621616
3331,9772.438557,2203.89524
3332,9307.561702,2200.33004
3333,9383.519751,2197.13481
3334,9672.109016,2192.398855
3335,9724.567636,2188.248345
3336,9769.895545,2184.311882
3337,9519.329841,2180.316746
3338,9059.871784,2174.529307
3339,9167.548507,2168.752568
3340,9178.757642,2162.788015
3341,8765.90039,2154.12791
3342,8894.327429,2145.3777
3343,8855.989829,2136.851807
3344,9177.54917,2129.354616
3345,9540.936504,2123.772204
3346,9415.670495,2117.123359
3347,9694.273435,2111.236557
3348,9454.105517,2104.222087
3349,10167.40272,2100.333467
3350,9542.709507,2096.297825
3351,9654.855411,2092.302028
3352,9793.271322,2088.734841
3353,9636.570305,2084.12552
3354,9661.568388,2079.795409
3355,9747.856807,2076.313322
3356,9774.133918,2072.173509
3357,9771.820949,2068.144017
3358,9864.195678,2063.803665
3359,9304.399497,2057.612601
3360,9464.718261,2050.72652
3361,9470.194859,2043.442729
3362,9352.512538,2035.399248
3363,9422.305416,2026.701921
3364,9522.880924,2018.875995
3365,9461.519582,2010.406013
3366,9393.868925,2001.002925
3367,9316.226996,1989.667594
3368,9351.832,1977.119927
3369,9295.515457,1963.962298
3370,9683.933632,1951.598501
3371,9619.310236,1936.97087
3372,9302.941246,1917.849313
3373,9253.790442,1903.705036
3374,9162.617899,1886.112263
3375,9014.405433,1869.236501
3376,9126.119999,1856.009729
3377,9179.411116,1843.729071
3378,9136.040257,1830.817846
3379,9228.082821,1815.15759
3380,9081.573979,1801.165037
3381,9069.815386,1787.794564
3382,9131.495458,1773.869921
3383,9077.942345,1759.381672
3384,9339.715306,1743.492926
3385,9257.371172,1726.577893
3386,9428.606014,1711.381681
3387,9239.746148,1697.753863
3388,9276.580057,1683.218056
3389,9230.979937,1669.658618
3390,9297.137398,1659.52741
3391,9242.639687,1647.572388
3392,9253.721451,1639.532266
3393,9200.648755,1630.759608
3394,9135.106244,1619.219865
3395,9156.427377,1608.081521
3396,9169.952206,1596.386155
3397,9207.29326,1585.249821
3398,9162.179688,1574.697859
3399,9384.63728,1566.064344
3400,9523.658037,1558.096157
3401,9600.61154,1550.023571
3402,9547.494177,1541.987971
3403,9697.515159,1535.328131
3404,9921.922095,1529.138257
3405,11016.82397,1526.001923
3406,10905.32826,1522.402095
3407,11084.61689,1517.936571
3408,11100.38336,1512.740596
3409,11336.03219,1507.795755
3410,11797.81633,1503.319531
3411,11070.05969,1496.551473
3412,11228.30377,1487.973796
3413,11196.17762,1480.101881
3414,11738.74293,1472.456874
3415,11777.53837,1464.84632
3416,11592.01689,1457.151173
3417,11758.32334,1451.398906
3418,11666.67308,1444.773498
3419,11885.4514,1439.236235
3420,11397.03945,1433.776862
3421,11567.06672,1431.132472
3422,11765.96545,1428.38072
3423,11755.70816,1425.504109
3424,11857.11334,1423.237006
3425,11892.9928,1420.802059
3426,12272.57863,1417.881146
3427,11969.19437,1414.546698
3428,11742.5261,1412.2614
3429,11855.74486,1410.393612
3430,11534.75309,1406.92269
3431,11680.51631,1404.543227
3432,11648.11234,1402.060648
3433,11756.69784,1399.260285
3434,11338.90819,1395.810121
3435,11462.85202,1393.947332
3436,11320.18426,1392.404708
3437,11502.40289,1391.125781
3438,11471.66127,1389.715136
3439,11715.37986,1388.668685
3440,11650.161,1385.782394
3441,11924.49257,1382.95138
3442,11388.86788,1378.711999
3443,10158.23688,1371.124424
3444,10448.69017,1365.056781
3445,10170.03555,1357.840392
3446,10248.394,1351.037332
3447,10373.81967,1344.864032
3448,10116.66556,1338.54225
3449,10222.60712,1332.434547
3450,10336.83248,1325.999868
3451,10385.22962,1319.896056
3452,10441.28802,1313.962853
3453,10327.098,1307.839191
3454,10671.46223,1302.798678
3455,10782.04128,1298.258449
3456,10943.45099,1294.318526
3457,10939.78468,1290.180109
3458,10933.95257,1286.217625
3459,11083.42857,1283.162866
3460,10920.98771,1279.581396
3461,10415.09966,1275.503097
3462,10529.27889,1274.947156
3463,10233.35355,1273.905227
3464,10734.53611,1275.228016
3465,10685.94518,1276.114566
3466,10729.81996,1277.045535
3467,10774.25437,1278.491859
3468,10692.3523,1279.092834
3469,10840.60047,1280.056492
3470,10777.14188,1280.686911
3471,10621.70759,1281.233819
3472,10570.3669,1281.848859
3473,10542.05843,1282.433671
3474,10667.05755,1284.030529
3475,10788.03209,1285.102454
3476,10602.399,1285.688238
3477,10670.21554,1285.403368
3478,10920.19899,1285.815902
3479,11050.67589,1287.361191
3480,11294.71293,1289.472823
3481,11369.01005,1291.837533
3482,11531.36029,1294.475782
3483,11422.0242,1297.281953
3484,11417.10546,1300.530256
3485,11498.95004,1303.798072
3486,11316.37441,1306.882803
3487,11358.12796,1310.062056
3488,11500.03238,1312.913312
3489,11751.37387,1316.427738
3490,11908.74144,1320.846463
3491,12799.953,1329.202825
3492,12964.75729,1338.112915
3493,12929.78161,1343.560772
3494,13115.29406,1347.899801
3495,13022.01562,1351.150025
3496,13057.48933,1355.319904
3497,13639.74615,1360.594061
3498,13276.34922,1365.559392
3499,13456.60931,1371.031969
3500,13554.96043,1376.537006
3501,13794.54858,1382.520127
3502,13760.88884,1388.640814
3503,13556.44665,1393.691463
3504,14017.05139,1400.203465
3505,14140.35454,1406.998117
3506,15589.384,1418.019685
3507,15568.61662,1430.124699
3508,14815.05132,1440.075484
3509,15478.31316,1451.200554
3510,15313.69455,1462.665921
3511,15297.95997,1473.867762
3512,15691.60903,1486.17936
3513,16297.18731,1500.452016
3514,16320.0472,1515.250369
3515,16068.09817,1529.265364
3516,15948.49268,1542.90287
3517,16703.98098,1559.389942
3518,17664.95164,1578.64033
3519,17769.0811,1598.228141
3520,17799.98188,1619.136868
3521,18665.4742,1643.327765
3522,18673.99047,1667.395659
3523,18400.41621,1691.19381
3524,18383.26053,1714.844422
3525,19151.45251,1740.437813
3526,18736.04887,1763.867645
3527,17157.38411,1783.143217
3528,17133.44114,1801.459414
3529,17725.68644,1821.871339
3530,18181.6152,1843.879611
3531,19692.23392,1870.226493
3532,18756.50965,1893.978239
3533,19217.92308,1919.195209
3534,19430.84842,1944.414502
3535,18660.48621,1967.077949
3536,19153.42124,1991.127787
3537,19363.53182,2015.652013
3538,19169.81602,2040.033555
3539,18328.89177,2062.388299
3540,18541.85465,2085.334067
3541,18236.77637,2107.410472
3542,18017.34873,2128.667003
3543,18795.23977,2151.715915
3544,19181.39628,2175.830789
3545,19273.91638,2199.477971
3546,19424.01073,2222.660997
3547,21349.6567,2252.681105
3548,22796.24924,2286.266393
3549,23131.0446,2320.73189
3550,23859.67211,2356.911941
3551,23488.41548,2391.799499
3552,22743.91142,2425.006608
3553,23816.03788,2460.954903
3554,23248.20381,2495.060586
3555,23719.23706,2530.31569
3556,24700.99134,2568.211466
3557,26463.42639,2610.938195
3558,26269.00968,2653.007775
3559,27070.01978,2696.87127
3560,27375.34582,2741.263601
3561,28863.19167,2789.594006
3562,28938.89689,2837.268507
3563,29329.69577,2886.79973
3564,32148.0485,2943.927187
3565,32949.39946,3003.045789
3566,32023.29343,3058.740222
3567,33895.70191,3118.296769
3568,36814.68197,3185.95047
3569,39437.44034,3261.203664
3570,40577.81004,3338.405962
3571,40083.81722,3414.432747
3572,38223.37371,3484.779529
3573,35549.97125,3547.81609
3574,34060.12932,3604.665794
3575,37394.12264,3670.47972
3576,39280.29844,3741.515928
3577,36833.61358,3805.160745
3578,36061.52374,3866.493715
3579,35822.52992,3927.609648
3580,36632.31818,3990.958432
3581,36002.59435,4052.154415
3582,35477.52446,4111.902972
3583,30838.19901,4159.545942
3584,32976.47214,4212.85088
3585,32081.01895,4263.773512
3586,32224.50869,4314.256785
3587,32305.89887,4364.021429
3588,32503.85599,4412.918384
3589,30400.93093,4456.117553
3590,33332.49175,4506.65672
3591,34309.76665,4560.149169
3592,34275.23155,4613.304552
3593,33082.84377,4663.197652
3594,33536.47807,4714.286938
3595,35476.14181,4770.876947
3596,37659.04057,4832.101813
3597,36977.78267,4890.876238
3598,38300.04419,4952.784139
3599,39260.74066,5017.117965
3600,38857.11695,5079.525023
3601,46533.33694,5163.472054
3602,46504.7999,5246.129167
3603,44809.54216,5323.674356
3604,47991.93716,5409.937499
3605,47299.70322,5493.806558
3606,47123.82071,5578.115736
3607,48643.60341,5666.262598
3608,47927.98726,5752.864512
3609,49128.60789,5841.27266
3610,52091.92583,5939.006009
3611,51564.7174,6035.060456
3612,55841.11051,6142.300288
3613,55969.53062,6249.643945
3614,57411.01182,6359.830181
3615,54099.98066,6461.450582
3616,48889.93049,6549.46506
3617,49668.13321,6641.079217
3618,46986.59753,6724.780966
3619,46266.02663,6806.435038
3620,46132.38706,6888.025694
3621,45109.07003,6966.579173
3622,49589.98382,7056.158809
3623,48466.45634,7142.795417
3624,50451.11924,7234.612413
3625,48450.01622,7319.849982
3626,48819.98456,7405.646096
3627,48872.69398,7491.968662
3628,50934.4446,7584.319095
3629,52265.0162,7679.655884
3630,54854.79161,7781.606787
3631,55865.29983,7886.032907
3632,57716.88167,7986.570256
3633,57250.13788,8087.598665
3634,61219.34843,8198.017281
3635,59150.40303,8302.830011
3636,55571.19384,8396.450621
3637,56857.30607,8494.061047
3638,58891.032,8596.942037
3639,57666.27321,8698.25116
3640,58098.07839,8800.463603
3641,58057.69,8902.026348
3642,57384.45758,9000.455372
3643,54185.29358,9091.463803
3644,54464.9413,9183.609736
3645,52382.79787,9269.518692
3646,51355.70456,9352.416773
3647,55008.05654,9443.960573
3648,55841.63478,9537.029732
3649,55748.63201,9628.524426
3650,57612.52299,9726.088016
3651,58763.82796,9826.452014
3652,58751.79059,9926.845581
3653,58727.64838,10027.33255
3654,58975.83354,10127.91834
3655,57092.44616,10223.26503
3656,58197.97873,10321.08404
3657,59096.00169,10422.40008
3658,57979.29682,10519.9316
3659,55872.86378,10611.73293
3660,58077.06,10709.00423
3661,58135.35,10804.89932
3662,59716.55342,10904.73019
3663,60007.79302,11005.09017
3664,59868.27,11104.4282
3665,63545.12,11213.45337
3666,62999.98263,11319.93025
3667,63207.09,11427.80787
3668,61342.96888,11529.99888
3669,60028.39,11628.72631
3670,56183.52046,11716.24248
3671,55653.85188,11801.1647
3672,56453.86,11887.89448
3673,53868.59,11967.9045
3674,51740.14985,12042.709
3675,51084.09851,12115.45161
3676,50069.18687,12185.17769
3677,49045.57322,12252.1539
3678,53993.06774,12332.58318
3679,55007.1236,12415.34893
3680,54808.95793,12499.352
3681,53548.82,12579.79205
3682,57710.51331,12670.90467
3683,57794.46273,12761.49134
3684,56566.43,12848.5943
3685,57160.54134,12937.03921
3686,53233.72954,13014.04371
3687,57424.97,13101.76237
3688,56387.69,13184.19669
3689,57336.81,13269.2536
3690,58770.01296,13358.60965
3691,58215.44392,13448.31227
3692,55805.02962,13530.61063
3693,56677.85135,13615.26151
3694,49776.06802,13679.35554
3695,49702.01332,13741.65397
3696,49862.09479,13805.36966
3697,46770.57,13860.1413
3698,46408.69,13912.87016
3699,43532.31305,13957.33713
3700,42853.96457,13999.58499
3701,36860.23211,14025.90636
3702,40480.23,14063.18262
3703,37222.41634232098,14091.12083
3704,37499.78,14119.58417
3705,34794.268327071324,14141.4259
3706,38695.568599084174,14173.69104
3707,38318.94119977362,14204.89341
3708,39228.17715442078,14237.57189
3709,38453.42612735857,14267.00077
3710,35664.87,14288.93698
3711,34575.84,14306.94591
3712,35634.7,14328.32068
3713,37271.48845183348,14352.10373
3714,36679.41,14375.77414
3715,37573.72,14401.38814
3716,39192.46,14430.84671
3717,36847.86,14454.11678
3718,35512.37,14473.47685
3719,35827.5,14493.27662
3720,33566.18,14506.64002
3721,33403.62668135009,14519.44161
3722,37343.28596074506,14542.65907
3723,36646.86,14565.30595
3724,37328.2,14589.17917
3725,35506.77,14607.85491
3726,39106.54,14636.49279
3727,40527.71,14668.59893
3728,40160.01,14699.18941
3729,38340.491312015176,14724.81826
3730,38026.05,14749.55358
3731,35727.16,14768.00121
3732,35548.68,14785.65923
3733,35677.32936814285,14803.66796
3734,31694.01,14809.51918
3735,32470.84,14817.48731
3736,33612.34,14829.25212
3737,34662.83097443469,14843.86156
3738,31664.78879176883,14850.32482
3739,32274.97,14858.6701
3740,34622,14872.91673
3741,34472.11,14886.38721
3742,35857.88199958372,14903.60364
3743,35019.704840893464,14918.10426
3744,33504.93,14928.65283
3745,33803.88375786083,14939.87331
3746,34674.43978745392,14953.13445
3747,35308.197876200415,14968.10342
3748,33691.165289937635,14977.74917
3749,34220.71216933979,14988.89228
3750,33868.69289,14998.38652
3751,32896.810313652815,15005.54793
3752,33813.49466999722,15014.93626
3753,33511.516538868185,15023.4413
3754,34224.74265607296,15033.53514
3755,33149.98568281925,15040.65088
3756,32716.294205447684,15046.37356
3757,32824.58580697245,15052.3573
3758,31750.78,15055.39449
3759,31382.29,15057.18054
3760,31513,15059.09586
3761,31771.72,15061.42511
3762,30813.64,15061.06631
3763,29801.49,15061.30479
3764,32129.59,15063.19373
3765,32293.94,15065.13488
3766,33577.412875668226,15070.56456
3767,34245.83566585404,15077.24097
3768,35340.07,15086.09139
3769,37292.76,15097.07898
3770,39454.99,15114.06599
3771,40016.36,15131.87568
3772,39990.47,15149.3461
3773,42278.66,15172.1957
3774,41582.55975573064,15191.71875
3775,39918.956774115344,15208.51794
3776,39178.21564058625,15222.69604
3777,38200.89,15234.06399
3778,39740.02633556848,15247.99457
3779,40863.395308199055,15264.72998
3780,42775.45632742099,15287.04412
3781,44598.25,15313.62314
3782,43793.24565396788,15338.07795
3783,46306.06842726559,15368.65396
3784,45587.99083134722,15398.42963
3785,45554.7756,15427.36845
3786,44399.9813,15452.32933
3787,47794.48831430701,15486.45769
3788,47056.9824,15518.00362
3789,47056.2741,15549.16517
3790,45942.6024,15575.96533
3791,44681.517,15599.8792
3792,44752.5042,15624.34279
3793,46753.2071,15653.69442
3794,49307.45728783004,15690.75557
3795,48845.54568147114,15725.9852
3796,49279.95149462958,15762.321
3797,49540.1129,15798.76404
3798,47680.9414,15830.9623
3799,48987.1091,15866.0928
3800,46838.8608,15895.43672
3801,49042.1753,15930.01319
3802,48879.928,15963.92653
3803,48763.4158,15996.55379
3804,46973.534,16024.17103
3805,47131.564,16051.18666
3806,48829.9747,16084.01648
3807,49289.8967,16121.1588
3808,50001.53053773124,16159.25896
3809,49914.74827,16197.54458
3810,51747.2295,16240.28519
3811,52668.6218,16284.84533
3812,46778.3093,16313.66012
3813,46051.3805,16339.88976
3814,46376.4646,16366.39112
3815,44852.1612,16388.29165
3816,45136.6393,16410.52306
3817,46057.4156,16435.28729
3818,44932.42345725818,16455.81499
3819,47068.4868,16481.58284
3820,48150.0101,16509.55769
3821,47762.1245,16536.1707
3822,47281.1175,16561.17846
3823,48310.0679,16588.28411
3824,47236.5087,16612.59023
3825,42832.2783,16625.94892
3826,40718.9889,16632.9551
3827,43536.03810136663,16648.27144
3828,44863.4232,16665.57464
3829,42803.6421,16677.10656
3830,42670.36335,16687.90043
3831,43204.9623,16699.77905
3832,42111.843282596186,16708.68125
3833,41004.5985,16713.90571
3834,41536.5941,16720.51612
3835,43767.70376956216,16733.45575
3836,48147.56862983762,16758.32361
3837,47674.371041951264,16781.75851
3838,48186.6468,16805.94816
3839,49273.7109,16832.46977
3840,51500.05703123766,16865.38532
3841,55315.91067459052,16908.353
3842,53781.69777700771,16946.21484
3843,53962.199,16983.8546
3844,54926.17141243465,17023.24919
3845,54695.9213,17061.45053
3846,57399.22646992879,17106.39997
3847,56030.57101118398,17147.68428
3848,57385.8884,17192.31427
3849,57312.383791730215,17236.30277
3850,61698.03021926293,17292.58936
3851,60867.89483798279,17346.26859
3852,61543.26469764322,17401.18948
3853,62020.0126,17456.30423
3854,64252.7263,17516.66176
3855,65961.04976056097,17579.04511
3856,62196.96438572152,17630.45389
3857,60690.28731420007,17677.63043
3858,61330.0096,17725.65803
3859,60883.77302258394,17772.50851
3860,63072.745334829735,17825.04485
3861,60332.0231,17868.07866
3862,58437.9831,17906.53751
3863,60599.65957349495,17950.21281
3864,62225.01294938173,17997.85729
3865,61855.94185870527,18043.62168
3866,61290.081559988255,18087.71382
3867,60939.35965542524,18131.1896
3868,63167.43464969524,18179.2943
3869,62906.69418184757,18226.1293
3870,61419.269642668994,18264.71572
3871,60958.66574,18301.70759
3872,61454.05234081732,18341.92411
3873,63278.23163966085,18385.13041
3874,67510.91942359522,18440.18316
3875,66929.45112,18493.24841
3876,64933.599774562026,18539.57083
3877,64774.2645,18583.38624
3878,64173.738741554094,18625.30211
3879,64385.1823,18668.08713
3880,65499.742006672335,18714.06397
3881,63609.9984,18752.40276
3882,60110.70413490989,18778.338
3883,60347.5863,18804.29192
3884,56959.90006641718,18820.71318
3885,58068.74519656945,18837.64056
3886,59669.73597624479,18858.77248
3887,58711.913369104186,18877.87861
3888,56257.89895787447,18890.15534
3889,57531.14976857376,18903.66696
3890,57193.1442,18917.09913
3891,58913.59806474905,18939.40878
3892,53559.31317828634,18946.94496
3893,54819.26739183301,18956.12842
3894,57213.04314393833,18970.43797
3895,57767.63040979108,18981.96193
3896,56970.00719815786,18993.69466
3897,57190.9823,19004.48422
3898,56489.30065875455,19012.60681
3899,53548.269,19014.52488
3900,49220.04600059723,19003.07402
3901,49368.4935,18991.23462
3902,50520.54442016945,18982.91552
3903,50588.98583496979,18976.91496
3904,50460.03847818191,18969.80374
3905,47639.04474,18955.58459
3906,47130.0125,18940.36286
3907,49286.48758759578,18928.73358
3908,50071.27790345943,18918.01012
3909,46727.9998,18897.6793
3910,48356.78932068627,18881.22504
3911,48858.9746,18860.67549
3912,47646.9818,18832.67362
3913,46163.40330431097,18799.55995
3914,46778.23820480175,18766.02402
3915,46706.435661563206,18733.19661
3916,46911.81315992155,18702.86032
3917,48903.6213,18674.90115
3918,48593.0256,18647.49664
3919,50795.59806,18624.67823
3920,50768.743,18598.94078
3921,50390.389286298894,18567.24678
3922,50787.26383023923,18537.08812
3923,50667.98834,18504.30196
3924,47547.8655,18462.05726
3925,46430.48122440896,18413.88284
3926,47139.359,18366.14593
3927,46198.20378111831,18318.05541
3928,47722.9397,18263.09144
3929,47311.9467,18204.80758
3930,46412.0796,18149.85614
3931,45850.55626,18091.64831
3932,43403.542,18032.48537
3933,43136.994447066165,17967.24141
3934,41543.1601,17903.53353
3935,41686.15811206098,17841.11115
3936,41841.86351961653,17783.65504
3937,41835.6622,17733.76505
3938,42710.8475,17685.80084
3939,43888.844,17625.7835
3940,42549.959,17564.58561
3941,43061.11596275135,17509.00681
3942,43099.979069314526,17455.72852
3943,43072.25577567013,17403.4966
3944,42229.527219054544,17351.68584
3945,42373.5257,17301.48139
3946,41697.059338602194,17254.88828
3947,40721.94741253595,17223.96905
3948,36452.3925,17199.08153
3949,35044.33393,17180.72828
3950,36245.2641,17158.90564
3951,36637.1927,17136.01548
3952,36948.83937,17111.95983
3953,36786.69371111005,17094.4397
3954,37062.96442529766,17068.47848
3955,37741.9284,17038.24796
3956,38161.92908978074,17007.30739
3957,37913.2395,16980.53263
3958,38465.16237460108,16951.33524
3959,38699.1814,16916.4408
3960,36876.007,16880.8103
3961,37282.736,16846.16017
3962,41556.703347195806,16796.5081
3963,41426.2539,16744.85195
3964,42396.15324357634,16691.97065
3965,43837.65655746178,16614.48299
3966,44017.46576126489,16536.958
3967,44376.4542,16463.33122
3968,43510.534084290666,16383.65932
3969,42374.9792,16309.24425
3970,42181.8713,16236.05024
3971,42046.3787,16159.29074
3972,42550.18171432489,16083.40725
3973,44522.9589,15999.07582
3974,43874.0659,15908.67456
3975,40528.1251,15829.09647
3976,39991.16762,15739.48126
3977,40096.00167442559,15649.53301
3978,38362.69454413227,15560.65086
3979,37060.00781112458,15484.64875
3980,38227.7774,15419.79109
3981,37216.40439314861,15355.79876
3982,38329.38683098384,15296.37292
3983,39226.46286783426,15236.72269
3984,39091.9507,15177.99405
3985,37703.77403924574,15126.16178
3986,43182.0054,15047.3167
3987,44404.9179,14968.48985
3988,43901.74614444535,14885.89318
3989,42465.00662501894,14813.00355
3990,39144.65308753057,14748.46457
3991,39399.035,14683.27443
3992,38398.93546,14615.36443
3993,38021.16231415389,14545.15373
3994,38741.22397745815,14466.18556
3995,41950.43523594227,14375.95908
3996,39427.62799071961,14287.85638
3997,38729.04138835053,14203.21433
3998,38803.98636664322,14107.78998
3999,37784.66665010009,14021.10744
4000,39669.01846865842,13939.27519
4001,39301.17955557872,13855.1664
4002,41115.36918284445,13760.81587
4003,40912.96043314478,13670.64731
4004,41752.50101772297,13577.24381
4005,42207.510235466405,13482.96038
4006,41219.86354366206,13393.47124
4007,41064.53842819355,13313.39203
4008,42362.02322597411,13229.22332
4009,42901.78798943004,13149.53133
4010,43997.597867656674,13069.88785
4011,44314.41581468901,12979.66062
4012,44532.13385177648,12886.86235
4013,46824.60640989382,12788.31168
4014,47086.20128793807,12685.8745
4015,47442.24333087841,12581.77294
4016,47055.99305392695,12477.1827
4017,45520.19684145574,12375.0534
4018,46249.9684,12270.46981
4019,45793.52918787272,12172.50983
4020,46429.49649280854,12069.99552
4021,46598.160049240505,11965.9491
4022,45479.969446432566,11867.10426
4023,43154.77453642844,11780.58946
4024,43425.244093583824,11687.51437
4025,42251.5612,11597.68778
4026,42760.39587971569,11502.36233
4027,42149.9799,11408.08791
4028,39529.55041546196,11321.58093
4029,40074.96196733759,11223.73313
4030,41131.7362,11124.64207
4031,39933.888799896726,11028.43729
4032,40554.4702,10935.73365
4033,40374.3856,10847.20042
4034,39695.5398,10771.12467
4035,40799.9436,10693.56655
4036,41493.8019,10612.07848
4037,41353.67675611718,10538.2609
4038,40480.3508,10472.7778
4039,39715.1349,10411.31785
4040,39441.6583,10353.53292
4041,39464.99826486009,10298.71139
4042,40420.005235221375,10227.99189
4043,38115.3023,10161.00673
4044,39235.7651,10091.63625
4045,39746.6764,10024.44354
4046,38600.01985,9949.125616
4047,37636.02142,9876.359747
4048,38465.5131,9804.768547
4049,38509.95277,9731.51342
4050,37723.63988854195,9671.326047
4051,39690.0317,9594.381265
4052,36571.6072,9528.937597
4053,36019.5551,9462.459586
4054,35478.5649,9393.602727
4055,34062.89399546784,9330.310539
4056,30106.43456,9284.394738
4057,31000.9768,9233.603211
4058,29044.2593,9207.004018
4059,29012.3858,9180.602253
4060,29289.7779,9153.010172
4061,30076.9329,9131.7254
4062,31293.22238528581,9108.276754
4063,29833.05249547627,9096.907915
4064,30446.067278936705,9085.914384
4065,28696.6142,9096.120829
4066,30319.70836754256,9092.191082
4067,29205.287516253396,9100.45565
4068,29445.062122180065,9107.551227
